Date,Open,High,Low,Close,Adj Close,Volume
2017-09-18,104.000000,104.500000,104.000000,104.000000,95.546425,3946682
2017-09-19,104.000000,104.000000,103.500000,104.000000,95.546425,4847388
2017-09-20,103.500000,104.000000,103.500000,104.000000,95.546425,6619402
2017-09-21,103.500000,104.000000,103.500000,103.500000,95.087067,3653473
2017-09-22,103.500000,104.000000,103.000000,103.500000,95.087067,3434160
2017-09-25,103.500000,103.500000,102.500000,103.000000,94.627708,6036855
2017-09-26,103.000000,103.500000,102.500000,103.000000,94.627708,4925839
2017-09-27,103.000000,103.500000,102.500000,103.000000,94.627708,5283574
2017-09-28,103.500000,104.000000,103.000000,103.000000,94.627708,7805724
2017-09-29,103.500000,104.500000,103.000000,104.500000,96.005783,5410930
2017-10-02,104.500000,104.500000,103.000000,103.500000,95.087067,7256477
2017-10-03,103.500000,103.500000,103.000000,103.000000,94.627708,7922513
2017-10-05,103.000000,103.500000,103.000000,103.000000,94.627708,7780807
2017-10-06,103.000000,103.500000,103.000000,103.000000,94.627708,6934426
2017-10-11,103.000000,103.500000,102.500000,103.000000,94.627708,14548823
2017-10-12,103.000000,103.500000,103.000000,103.000000,94.627708,8574303
2017-10-13,103.000000,103.500000,103.000000,103.500000,95.087067,6605198
2017-10-16,103.500000,103.500000,103.000000,103.000000,94.627708,9368569
2017-10-17,103.500000,103.500000,103.000000,103.500000,95.087067,9365520
2017-10-18,103.500000,103.500000,103.000000,103.000000,94.627708,10460934
2017-10-19,103.000000,103.500000,102.500000,102.500000,94.168350,8910637
2017-10-20,102.500000,103.000000,102.500000,102.500000,94.168350,9295968
2017-10-23,103.000000,103.000000,102.500000,103.000000,94.627708,4602581
2017-10-24,103.000000,103.000000,102.500000,102.500000,94.168350,8522816
2017-10-25,103.000000,103.000000,102.500000,102.500000,94.168350,4438788
2017-10-26,102.500000,103.000000,102.500000,102.500000,94.168350,6674308
2017-10-27,102.500000,103.000000,102.500000,103.000000,94.627708,6804415
2017-10-30,103.000000,103.500000,102.500000,102.500000,94.168350,5802497
2017-10-31,102.500000,103.000000,102.500000,103.000000,94.627708,4201968
2017-11-01,103.000000,103.500000,102.500000,102.500000,94.168350,8149343
2017-11-02,102.500000,103.000000,102.000000,102.000000,93.708992,10331987
2017-11-03,102.500000,103.000000,102.000000,102.000000,93.708992,5779825
2017-11-06,102.500000,102.500000,102.000000,102.000000,93.708992,5088077
2017-11-07,102.500000,103.000000,102.000000,102.500000,94.168350,6444340
2017-11-08,102.500000,103.000000,102.000000,103.000000,94.627708,4591930
2017-11-09,102.500000,103.000000,102.500000,103.000000,94.627708,8677211
2017-11-10,102.500000,103.500000,102.000000,103.500000,95.087067,9505271
2017-11-13,103.000000,103.500000,102.500000,102.500000,94.168350,11160951
2017-11-14,102.500000,103.000000,102.500000,103.000000,94.627708,7423386
2017-11-15,102.500000,103.000000,102.000000,102.500000,94.168350,12790664
2017-11-16,102.500000,103.000000,102.500000,102.500000,94.168350,7155897
2017-11-17,102.500000,103.000000,102.500000,103.000000,94.627708,6850726
2017-11-20,103.000000,103.000000,102.500000,102.500000,94.168350,6359220
2017-11-21,102.500000,103.000000,102.500000,103.000000,94.627708,6940143
2017-11-22,103.000000,103.500000,102.500000,103.500000,95.087067,9498167
2017-11-23,103.500000,103.500000,103.000000,103.500000,95.087067,4572807
2017-11-24,103.500000,104.000000,103.000000,104.000000,95.546425,6164882
2017-11-27,104.000000,104.000000,103.500000,104.000000,95.546425,6655589
2017-11-28,104.000000,104.500000,103.500000,104.500000,96.005783,10062605
2017-11-29,104.000000,104.500000,103.500000,104.500000,96.005783,6245591
2017-11-30,104.000000,104.500000,103.500000,103.500000,95.087067,16869711
2017-12-01,104.000000,104.500000,103.500000,104.000000,95.546425,10298399
2017-12-04,104.000000,104.000000,103.500000,104.000000,95.546425,7216086
2017-12-05,103.500000,104.000000,103.500000,104.000000,95.546425,10646535
2017-12-06,103.500000,104.000000,103.500000,104.000000,95.546425,12348019
2017-12-07,104.000000,104.500000,103.500000,104.500000,96.005783,14712576
2017-12-08,104.500000,104.500000,104.000000,104.500000,96.005783,10005179
2017-12-11,104.500000,105.000000,104.000000,104.500000,96.005783,4944815
2017-12-12,104.500000,105.000000,104.500000,104.500000,96.005783,6411675
2017-12-13,104.500000,105.000000,104.500000,104.500000,96.005783,8100040
2017-12-14,104.500000,105.000000,104.500000,105.000000,96.465141,10639323
2017-12-15,105.000000,105.500000,105.000000,105.500000,96.924492,12933285
2017-12-18,105.000000,105.500000,105.000000,105.000000,96.465141,7985099
2017-12-19,105.000000,105.500000,105.000000,105.000000,96.465141,11777765
2017-12-20,105.000000,105.500000,105.000000,105.500000,96.924492,6108758
2017-12-21,105.500000,105.500000,105.000000,105.000000,96.465141,6658200
2017-12-22,105.500000,105.500000,105.000000,105.500000,96.924492,4061508
2017-12-25,105.500000,106.000000,105.000000,106.000000,97.383858,3648502
2017-12-26,105.500000,106.000000,105.500000,105.500000,96.924492,2440405
2017-12-27,106.000000,106.500000,105.500000,106.000000,97.383858,6270905
2017-12-28,106.000000,106.500000,105.000000,105.500000,96.924492,10589773
2017-12-29,105.500000,106.000000,105.500000,106.000000,97.383858,6765040
2018-01-02,106.000000,108.000000,105.500000,107.500000,98.761932,11863896
2018-01-03,107.500000,108.000000,107.000000,108.000000,99.221283,12032898
2018-01-04,108.000000,108.000000,107.500000,108.000000,99.221283,11011635
2018-01-05,108.000000,108.500000,107.500000,108.500000,99.680641,16499196
2018-01-08,108.500000,109.000000,108.000000,108.500000,99.680641,9758897
2018-01-09,108.500000,109.000000,108.000000,109.000000,100.140007,11523481
2018-01-10,109.000000,109.500000,108.500000,108.500000,99.680641,17393911
2018-01-11,108.500000,109.000000,108.000000,108.500000,99.680641,7685458
2018-01-12,108.500000,109.000000,108.000000,108.500000,99.680641,8159899
2018-01-15,108.500000,109.000000,108.500000,109.000000,100.140007,5295048
2018-01-16,109.000000,109.000000,108.500000,109.000000,100.140007,9879470
2018-01-17,108.500000,109.000000,108.500000,109.000000,100.140007,7829236
2018-01-18,109.000000,109.000000,107.500000,107.500000,98.761932,9007098
2018-01-19,108.000000,109.000000,107.500000,109.000000,100.140007,6157838
2018-01-22,108.500000,109.000000,108.000000,108.500000,99.680641,6607332
2018-01-23,108.500000,109.500000,108.500000,109.000000,100.140007,12165163
2018-01-24,109.500000,109.500000,108.500000,108.500000,99.680641,6674093
2018-01-25,108.500000,109.000000,108.500000,108.500000,99.680641,7078291
2018-01-26,108.500000,109.000000,108.500000,108.500000,99.680641,7769697
2018-01-29,109.000000,109.500000,108.500000,109.500000,100.599365,7228639
2018-01-30,109.000000,109.500000,108.000000,108.000000,99.221283,13582016
2018-01-31,108.000000,109.000000,108.000000,108.500000,99.680641,6960099
2018-02-01,109.000000,110.000000,109.000000,109.000000,100.140007,10449828
2018-02-02,109.500000,109.500000,109.000000,109.000000,100.140007,10658600
2018-02-05,108.000000,109.000000,108.000000,108.000000,99.221283,11528365
2018-02-06,107.000000,107.500000,105.000000,106.500000,97.843216,18681084
2018-02-07,107.000000,108.000000,107.000000,107.500000,98.761932,10803469
2018-02-08,107.500000,108.000000,107.500000,108.000000,99.221283,6896491
2018-02-09,106.000000,107.500000,106.000000,107.500000,98.761932,12728774
2018-02-12,107.000000,107.500000,106.500000,106.500000,97.843216,11006699
2018-02-21,108.000000,109.000000,107.500000,109.000000,100.140007,10213387
2018-02-22,108.500000,109.000000,108.000000,108.500000,99.680641,8626836
2018-02-23,108.500000,109.500000,108.500000,109.500000,100.599365,8650511
2018-02-26,109.500000,110.000000,109.500000,110.000000,101.058723,7916363
2018-02-27,110.000000,110.000000,109.500000,109.500000,100.599365,10031572
2018-03-01,108.500000,109.500000,108.500000,108.500000,99.680641,8730967
2018-03-02,108.000000,108.500000,108.000000,108.000000,99.221283,6727034
2018-03-05,108.000000,108.500000,108.000000,108.000000,99.221283,6713403
2018-03-06,109.000000,109.500000,108.500000,109.500000,100.599365,7726312
2018-03-07,109.000000,110.000000,109.000000,109.500000,100.599365,7485046
2018-03-08,109.500000,109.500000,109.000000,109.500000,100.599365,4313846
2018-03-09,109.500000,109.500000,108.500000,109.500000,100.599365,5798031
2018-03-12,109.000000,109.500000,108.500000,109.000000,100.140007,8034683
2018-03-13,109.000000,109.000000,108.500000,109.000000,100.140007,9633999
2018-03-14,109.000000,109.500000,108.500000,109.000000,100.140007,5494781
2018-03-15,109.000000,109.500000,108.500000,109.000000,100.140007,7393162
2018-03-16,109.000000,110.000000,108.500000,110.000000,101.058723,16766570
2018-03-19,109.500000,110.000000,109.000000,110.000000,101.058723,8102673
2018-03-20,109.500000,110.000000,109.000000,109.500000,100.599365,7087366
2018-03-21,109.500000,110.500000,109.500000,110.500000,101.518074,12570519
2018-03-22,110.500000,111.500000,110.500000,111.500000,102.436790,12039380
2018-03-23,110.500000,111.000000,110.000000,110.000000,101.058723,8283274
2018-03-26,110.000000,111.000000,109.500000,111.000000,101.977432,5376812
2018-03-27,111.000000,112.000000,111.000000,112.000000,102.896149,8885548
2018-03-28,112.000000,112.500000,111.500000,112.500000,103.355515,9073181
2018-03-29,112.500000,112.500000,111.500000,111.500000,102.436790,7288039
2018-03-30,112.500000,113.000000,112.000000,113.000000,103.814865,11511978
2018-04-02,112.500000,113.500000,112.000000,112.500000,103.355515,9427823
2018-04-03,112.000000,112.500000,111.500000,112.000000,102.896149,9326331
2018-04-09,112.500000,114.000000,112.000000,114.000000,104.733582,10724224
2018-04-10,113.500000,114.500000,113.500000,114.500000,105.192940,9090722
2018-04-11,114.500000,115.000000,113.500000,114.000000,104.733582,8727997
2018-04-12,114.000000,115.000000,113.000000,114.000000,104.733582,8704790
2018-04-13,113.500000,114.000000,112.500000,113.500000,104.274223,6502240
2018-04-16,113.000000,113.500000,112.500000,113.000000,103.814865,4645198
2018-04-17,113.000000,113.500000,112.500000,113.500000,104.274223,6203423
2018-04-18,113.500000,114.500000,113.500000,114.500000,105.192940,4714981
2018-04-19,114.000000,114.500000,113.500000,114.000000,104.733582,6097516
2018-04-20,114.000000,114.500000,113.500000,113.500000,104.274223,4520810
2018-04-23,113.000000,113.500000,112.500000,112.500000,103.355515,7554015
2018-04-24,112.500000,112.500000,111.000000,111.000000,101.977432,10693712
2018-04-25,111.000000,111.000000,110.000000,110.500000,101.518074,14312485
2018-04-26,110.500000,112.000000,110.500000,111.500000,102.436790,9068999
2018-04-27,112.500000,113.000000,112.000000,113.000000,103.814865,4527149
2018-04-30,113.000000,113.000000,112.500000,113.000000,103.814865,5608229
2018-05-02,112.500000,113.000000,112.000000,112.000000,102.896149,7936955
2018-05-03,112.000000,112.000000,111.500000,111.500000,102.436790,6330420
2018-05-04,111.000000,112.000000,111.000000,111.500000,102.436790,4109722
2018-05-07,112.000000,112.500000,111.500000,112.000000,102.896149,4919754
2018-05-08,111.500000,112.000000,111.000000,112.000000,102.896149,7608487
2018-05-09,111.500000,111.500000,110.000000,110.000000,101.058723,9299608
2018-05-10,109.500000,110.000000,108.500000,108.500000,99.680641,16739475
2018-05-11,109.000000,109.500000,108.500000,109.000000,100.140007,8114287
2018-05-14,109.000000,109.500000,109.000000,109.000000,100.140007,8209397
2018-05-15,109.000000,109.500000,108.500000,108.500000,99.680641,7054609
2018-05-16,108.500000,109.000000,108.000000,108.000000,99.221283,8890237
2018-05-17,108.500000,109.000000,108.000000,108.500000,99.680641,6720547
2018-05-18,109.000000,110.000000,108.500000,110.000000,101.058723,9096185
2018-05-21,110.000000,110.500000,109.500000,110.000000,101.058723,7241243
2018-05-22,109.500000,110.000000,109.500000,109.500000,100.599365,5652617
2018-05-23,109.500000,110.000000,109.000000,109.500000,100.599365,4679266
2018-05-24,110.000000,110.500000,109.000000,109.500000,100.599365,5629699
2018-05-25,110.000000,110.500000,109.500000,110.000000,101.058723,5779504
2018-05-28,110.500000,112.500000,110.000000,111.000000,101.977432,18359892
2018-05-29,111.000000,111.500000,109.500000,109.500000,100.599365,6235336
2018-05-30,109.000000,109.500000,108.500000,108.500000,99.680641,8775250
2018-05-31,109.000000,110.000000,109.000000,109.000000,100.140007,24138768
2018-06-01,109.000000,110.000000,109.000000,110.000000,101.058723,4738186
2018-06-04,110.000000,110.500000,109.500000,110.000000,101.058723,5363700
2018-06-05,110.000000,110.500000,110.000000,110.000000,101.058723,4622474
2018-06-06,109.500000,110.500000,109.500000,110.500000,101.518074,5850754
2018-06-07,110.000000,110.500000,109.500000,110.000000,101.058723,8250860
2018-06-08,109.500000,110.000000,109.000000,110.000000,101.058723,6100947
2018-06-11,110.000000,110.500000,109.500000,109.500000,100.599365,6304406
2018-06-12,109.500000,110.500000,109.500000,109.500000,100.599365,6809011
2018-06-13,109.500000,110.000000,109.500000,110.000000,101.058723,4687362
2018-06-14,109.500000,110.000000,109.000000,109.000000,100.140007,6090915
2018-06-15,109.000000,110.000000,109.000000,109.500000,100.599365,10543122
2018-06-19,109.000000,110.000000,109.000000,109.000000,100.140007,20096242
2018-06-20,109.500000,110.500000,109.000000,110.000000,101.058723,11181995
2018-06-21,109.500000,110.500000,109.500000,109.500000,100.599365,5987927
2018-06-22,109.500000,110.000000,109.000000,110.000000,101.058723,9278751
2018-06-25,109.500000,110.000000,109.500000,109.500000,100.599365,4900271
2018-06-26,109.500000,110.000000,109.500000,109.500000,100.599365,6439314
2018-06-27,109.500000,110.500000,109.500000,109.500000,100.599365,7336800
2018-06-28,109.500000,110.000000,109.500000,110.000000,101.058723,5421663
2018-06-29,110.000000,110.000000,109.500000,110.000000,101.058723,4869558
2018-07-02,110.000000,110.000000,109.500000,109.500000,100.599365,4601367
2018-07-03,110.000000,112.500000,109.500000,111.000000,101.977432,17939577
2018-07-04,111.000000,111.500000,111.000000,111.500000,102.436790,2873415
2018-07-05,111.500000,112.000000,111.500000,112.000000,102.896149,5203155
2018-07-06,111.500000,112.000000,111.500000,112.000000,102.896149,6347535
2018-07-09,112.000000,112.500000,111.500000,112.000000,102.896149,3979303
2018-07-10,112.000000,112.500000,112.000000,112.500000,103.355515,5509389
2018-07-11,112.000000,112.500000,111.500000,112.000000,102.896149,5909458
2018-07-12,111.500000,112.000000,111.000000,111.500000,102.436790,6085003
2018-07-13,111.500000,111.500000,111.000000,111.500000,102.436790,5586401
2018-07-16,111.500000,111.500000,111.000000,111.500000,102.436790,4508715
2018-07-17,111.500000,112.000000,111.000000,112.000000,102.896149,6684032
2018-07-18,112.000000,112.000000,111.500000,112.000000,102.896149,6866966
2018-07-19,112.000000,112.000000,111.500000,111.500000,102.436790,8935171
2018-07-20,111.500000,112.000000,111.000000,111.500000,102.436790,11438467
2018-07-23,106.000000,106.500000,105.500000,106.500000,102.240952,15925245
2018-07-24,107.000000,107.500000,105.000000,105.500000,101.280937,22985320
2018-07-25,105.500000,106.000000,104.500000,105.000000,100.800934,11196224
2018-07-26,105.500000,105.500000,105.000000,105.500000,101.280937,7129072
2018-07-27,105.500000,105.500000,105.000000,105.500000,101.280937,6376868
2018-07-30,105.500000,106.000000,105.500000,106.000000,101.760948,5622196
2018-07-31,106.000000,107.000000,105.500000,106.000000,101.760948,14412493
2018-08-01,106.000000,106.500000,105.500000,106.000000,101.760948,6479573
2018-08-02,106.000000,106.500000,105.500000,105.500000,101.280937,8191116
2018-08-03,105.500000,106.000000,105.000000,106.000000,101.760948,6937965
2018-08-06,106.000000,106.500000,106.000000,106.500000,102.240952,5492955
2018-08-07,106.500000,106.500000,106.000000,106.500000,102.240952,8904812
2018-08-08,106.500000,107.000000,106.500000,107.000000,102.720955,6865877
2018-08-09,107.000000,107.500000,106.500000,107.000000,102.720955,6616183
2018-08-10,107.000000,107.500000,106.500000,107.500000,103.200958,4889998
2018-08-13,107.000000,107.500000,106.500000,106.500000,102.240952,4997698
2018-08-14,107.000000,107.000000,106.500000,107.000000,102.720955,6559485
2018-08-15,106.500000,107.500000,106.500000,107.000000,102.720955,8301372
2018-08-16,106.500000,107.500000,106.000000,106.500000,102.240952,9309542
2018-08-17,106.500000,107.000000,106.500000,107.000000,102.720955,5373954
2018-08-20,107.000000,107.500000,107.000000,107.000000,102.720955,9961077
2018-08-21,107.000000,108.500000,107.000000,108.500000,104.160965,14856294
2018-08-22,107.500000,108.500000,107.500000,108.000000,103.680962,7404037
2018-08-23,108.000000,108.500000,107.500000,108.500000,104.160965,5417334
2018-08-24,108.000000,108.000000,107.500000,107.500000,103.200958,4863780
2018-08-27,108.000000,108.500000,107.500000,108.000000,103.680962,6618316
2018-08-28,108.500000,108.500000,108.000000,108.500000,104.160965,3887054
2018-08-29,108.500000,108.500000,108.000000,108.500000,104.160965,2401013
2018-08-30,108.000000,108.500000,107.500000,107.500000,103.200958,7593142
2018-08-31,107.500000,108.500000,107.500000,108.500000,104.160965,7486005
2018-09-03,108.000000,108.500000,108.000000,108.000000,103.680962,4654278
2018-09-04,108.000000,108.500000,108.000000,108.500000,104.160965,4456394
2018-09-05,108.000000,108.500000,108.000000,108.000000,103.680962,7152841
2018-09-06,107.500000,108.000000,107.500000,107.500000,103.200958,5196327
2018-09-07,107.500000,108.500000,107.500000,108.000000,103.680962,11354235
2018-09-10,108.000000,109.000000,108.000000,108.500000,104.160965,11354017
2018-09-11,108.500000,110.000000,108.500000,110.000000,105.600983,15396852
2018-09-12,110.000000,110.500000,109.500000,110.000000,105.600983,12095889
2018-09-13,109.500000,110.000000,109.000000,109.500000,105.120979,7442732
2018-09-14,109.000000,109.500000,108.500000,108.500000,104.160965,7837764
2018-09-17,109.000000,109.500000,108.500000,108.500000,104.160965,7346777
2018-09-18,108.500000,110.500000,108.500000,110.000000,105.600983,11891140
2018-09-19,110.000000,110.500000,109.500000,110.500000,106.080986,7356238
2018-09-20,110.000000,110.500000,109.500000,110.000000,105.600983,5913696
2018-09-21,110.000000,110.500000,109.500000,109.500000,105.120979,10978388
2018-09-25,109.500000,110.000000,109.000000,109.500000,105.120979,4508340
2018-09-26,110.000000,110.000000,109.500000,109.500000,105.120979,4356022
2018-09-27,109.000000,110.500000,109.000000,110.000000,105.600983,6493210
2018-09-28,110.000000,110.500000,109.500000,110.000000,105.600983,5173386
2018-10-01,110.000000,110.500000,110.000000,110.500000,106.080986,2970568
2018-10-02,110.000000,110.500000,109.500000,109.500000,105.120979,6630230
2018-10-03,109.500000,109.500000,108.500000,109.000000,104.640976,5166464
2018-10-04,109.000000,109.000000,108.000000,108.000000,103.680962,6808862
2018-10-05,108.000000,109.500000,107.500000,109.000000,104.640976,13360060
2018-10-08,109.000000,109.000000,108.000000,108.500000,104.160965,6150646
2018-10-09,108.500000,110.000000,108.500000,109.500000,105.120979,8693012
2018-10-11,108.000000,109.500000,108.000000,108.500000,104.160965,25740666
2018-10-12,108.000000,108.000000,107.000000,108.000000,103.680962,15456470
2018-10-15,107.500000,107.500000,106.500000,106.500000,102.240952,12574518
2018-10-16,106.500000,107.500000,106.000000,107.000000,102.720955,8395946
2018-10-17,107.500000,108.000000,106.500000,107.000000,102.720955,8063642
2018-10-18,106.500000,108.500000,106.500000,107.500000,103.200958,9062121
2018-10-19,107.500000,107.500000,106.500000,106.500000,102.240952,6938337
2018-10-22,106.500000,107.500000,106.500000,107.500000,103.200958,3662494
2018-10-23,106.500000,107.500000,106.500000,106.500000,102.240952,6804496
2018-10-24,107.000000,107.500000,106.500000,107.000000,102.720955,9982856
2018-10-25,106.500000,108.000000,106.500000,108.000000,103.680962,15176952
2018-10-26,107.500000,109.000000,107.000000,109.000000,104.640976,23919196
2018-10-29,108.500000,110.000000,108.000000,109.500000,105.120979,11435905
2018-10-30,109.500000,109.500000,108.000000,108.500000,104.160965,7836337
2018-10-31,108.500000,109.500000,108.500000,109.500000,105.120979,9325798
2018-11-01,108.500000,108.500000,107.000000,107.000000,102.720955,16828776
2018-11-02,107.000000,107.000000,104.500000,106.000000,101.760948,31219728
2018-11-05,105.500000,106.000000,105.000000,105.500000,101.280937,10296127
2018-11-06,105.500000,106.500000,105.000000,106.000000,101.760948,6912852
2018-11-07,106.000000,107.000000,106.000000,107.000000,102.720955,7327952
2018-11-08,107.000000,107.500000,107.000000,107.000000,102.720955,7034932
2018-11-09,107.000000,107.500000,106.500000,107.000000,102.720955,3419196
2018-11-12,107.000000,107.500000,106.500000,106.500000,102.240952,6528612
2018-11-13,106.000000,107.000000,105.500000,107.000000,102.720955,7317324
2018-11-14,107.000000,107.000000,106.500000,107.000000,102.720955,5347291
2018-11-15,107.500000,108.000000,106.000000,107.000000,102.720955,10448823
2018-11-16,107.000000,107.000000,106.000000,106.000000,101.760948,8159044
2018-11-19,106.500000,107.000000,106.000000,106.500000,102.240952,8594639
2018-11-20,106.500000,107.000000,106.000000,107.000000,102.720955,3580586
2018-11-21,106.500000,107.500000,106.000000,107.000000,102.720955,9917679
2018-11-22,107.000000,107.500000,106.500000,107.500000,103.200958,3868043
2018-11-23,107.500000,108.000000,107.000000,108.000000,103.680962,6698959
2018-11-26,107.500000,108.000000,107.000000,107.500000,103.200958,7556459
2018-11-27,107.500000,108.000000,107.000000,107.500000,103.200958,4942661
2018-11-28,107.500000,108.000000,106.500000,107.500000,103.200958,9821267
2018-11-29,108.000000,108.000000,106.500000,106.500000,102.240952,7897401
2018-11-30,107.000000,107.500000,106.500000,107.000000,102.720955,14205384
2018-12-03,107.500000,107.500000,106.000000,106.000000,101.760948,14640163
2018-12-04,106.000000,107.000000,106.000000,106.000000,101.760948,8034070
2018-12-05,106.500000,107.000000,106.000000,106.500000,102.240952,3293152
2018-12-06,106.500000,107.000000,106.000000,106.500000,102.240952,6617787
2018-12-07,106.500000,107.000000,106.500000,107.000000,102.720955,4122962
2018-12-10,106.500000,107.000000,106.500000,107.000000,102.720955,4943858
2018-12-11,107.000000,107.500000,106.500000,107.500000,103.200958,4849141
2018-12-12,107.500000,107.500000,107.000000,107.500000,103.200958,5722985
2018-12-13,107.500000,107.500000,107.000000,107.500000,103.200958,5804098
2018-12-14,107.000000,107.500000,106.500000,107.500000,103.200958,7021979
2018-12-17,107.500000,107.500000,107.000000,107.500000,103.200958,3819305
2018-12-18,107.500000,107.500000,106.500000,106.500000,102.240952,5274321
2018-12-19,107.000000,107.500000,106.500000,107.500000,103.200958,4877155
2018-12-20,107.000000,107.500000,107.000000,107.500000,103.200958,4186769
2018-12-21,107.000000,107.500000,107.000000,107.500000,103.200958,5716435
2018-12-24,107.500000,108.000000,106.500000,107.000000,102.720955,7191182
2018-12-25,106.500000,107.500000,106.000000,106.500000,102.240952,7194040
2018-12-26,106.500000,107.000000,106.000000,106.000000,101.760948,11874355
2018-12-27,106.500000,107.000000,106.000000,106.500000,102.240952,7382343
2018-12-28,107.000000,113.000000,106.500000,113.000000,108.481010,23472272
2019-01-02,108.000000,108.500000,107.000000,107.000000,102.720955,10664118
2019-01-03,107.500000,107.500000,107.000000,107.000000,102.720955,5508818
