Date,Open,High,Low,Close,Adj Close,Volume
2017-09-21,23.799999,23.900000,23.700001,23.750000,20.060450,9299692
2017-09-22,23.750000,23.799999,23.600000,23.650000,19.975985,8364498
2017-09-25,23.650000,23.700001,23.549999,23.600000,19.933754,7905556
2017-09-26,23.600000,23.900000,23.600000,23.850000,20.144917,9552296
2017-09-27,23.750000,23.900000,23.700001,23.750000,20.060450,5495959
2017-09-28,23.799999,23.850000,23.650000,23.750000,20.060450,11346599
2017-09-29,23.799999,23.799999,23.650000,23.700001,20.018219,5484626
2017-10-02,23.750000,23.900000,23.750000,23.900000,20.187149,3440527
2017-10-03,23.900000,23.900000,23.750000,23.850000,20.144917,4383800
2017-10-05,23.799999,23.900000,23.799999,23.850000,20.144917,4255414
2017-10-06,23.850000,24.000000,23.850000,24.000000,20.271614,3951899
2017-10-11,24.000000,24.100000,23.900000,24.100000,20.356079,15629733
2017-10-12,24.049999,24.049999,23.850000,23.900000,20.187149,8750898
2017-10-13,23.900000,24.000000,23.850000,23.950001,20.229382,5793182
2017-10-16,23.950001,24.000000,23.799999,24.000000,20.271614,8969464
2017-10-17,24.000000,24.150000,23.900000,24.150000,20.398310,12502472
2017-10-18,24.150000,24.200001,23.950001,24.100000,20.356079,17720062
2017-10-19,24.100000,24.100000,23.900000,23.900000,20.187149,6235717
2017-10-20,23.900000,23.950001,23.799999,23.900000,20.187149,9513990
2017-10-23,24.000000,24.049999,23.950001,24.000000,20.271614,4118822
2017-10-24,24.000000,24.100000,23.950001,24.000000,20.271614,5247431
2017-10-25,24.000000,24.049999,24.000000,24.049999,20.313847,5689102
2017-10-26,24.049999,24.049999,23.750000,23.850000,20.144917,15218075
2017-10-27,23.850000,23.900000,23.750000,23.850000,20.144917,12728568
2017-10-30,23.850000,23.850000,23.750000,23.750000,20.060450,9616504
2017-10-31,23.750000,23.799999,23.650000,23.700001,20.018219,16109641
2017-11-01,23.850000,23.850000,23.600000,23.650000,19.975985,13947393
2017-11-02,23.600000,23.700001,23.500000,23.549999,19.891520,15496530
2017-11-03,23.600000,23.650000,23.500000,23.600000,19.933754,6976835
2017-11-06,23.600000,23.700001,23.600000,23.650000,19.975985,8283468
2017-11-07,23.700001,23.799999,23.549999,23.650000,19.975985,14431523
2017-11-08,23.650000,23.700001,23.600000,23.600000,19.933754,7249759
2017-11-09,23.650000,23.750000,23.600000,23.700001,20.018219,4510028
2017-11-10,23.700001,23.700001,23.600000,23.600000,19.933754,4068031
2017-11-13,23.600000,23.700001,23.600000,23.600000,19.933754,5682435
2017-11-14,23.600000,23.700001,23.600000,23.650000,19.975985,6447514
2017-11-15,23.650000,23.700001,23.600000,23.600000,19.933754,6424404
2017-11-16,23.549999,23.600000,23.500000,23.500000,19.849287,9307039
2017-11-17,23.549999,23.650000,23.549999,23.549999,19.891520,6405175
2017-11-20,23.549999,23.650000,23.500000,23.549999,19.891520,9154932
2017-11-21,23.549999,23.900000,23.500000,23.850000,20.144917,18247889
2017-11-22,23.900000,24.100000,23.900000,24.049999,20.313847,19244714
2017-11-23,24.049999,24.049999,23.850000,24.000000,20.271614,8707553
2017-11-24,23.799999,23.850000,23.700001,23.700001,20.018219,11116482
2017-11-27,23.700001,23.750000,23.600000,23.600000,19.933754,9597120
2017-11-28,23.549999,23.650000,23.500000,23.600000,19.933754,20341991
2017-11-29,23.600000,23.700001,23.500000,23.549999,19.891520,14051422
2017-11-30,23.650000,23.650000,23.500000,23.650000,19.975985,29211134
2017-12-01,23.650000,23.700001,23.500000,23.700001,20.018219,13508157
2017-12-04,23.700001,23.850000,23.600000,23.799999,20.102682,10201577
2017-12-05,23.799999,23.900000,23.650000,23.700001,20.018219,12923316
2017-12-06,23.700001,23.750000,23.549999,23.650000,19.975985,16978086
2017-12-07,23.700001,23.700001,23.400000,23.400000,19.764822,15585641
2017-12-08,23.400000,23.549999,23.350000,23.350000,19.722589,14228555
2017-12-11,23.400000,23.650000,23.400000,23.500000,19.849287,7127441
2017-12-12,23.500000,23.600000,23.400000,23.450001,19.807056,12906625
2017-12-13,23.500000,23.700001,23.500000,23.700001,20.018219,10929772
2017-12-14,23.700001,23.799999,23.600000,23.600000,19.933754,10305381
2017-12-15,23.549999,23.700001,23.500000,23.700001,20.018219,23842275
2017-12-18,23.700001,23.750000,23.549999,23.750000,20.060450,7256826
2017-12-19,23.700001,23.750000,23.549999,23.650000,19.975985,16335072
2017-12-20,23.700001,23.750000,23.549999,23.650000,19.975985,8943102
2017-12-21,23.600000,23.700001,23.600000,23.600000,19.933754,8722592
2017-12-22,23.600000,23.799999,23.600000,23.799999,20.102682,6929674
2017-12-25,23.799999,23.850000,23.700001,23.799999,20.102682,3691807
2017-12-26,23.799999,23.850000,23.700001,23.750000,20.060450,4021273
2017-12-27,23.700001,23.850000,23.700001,23.850000,20.144917,7321354
2017-12-28,23.900000,23.950001,23.850000,23.950001,20.229382,9581407
2017-12-29,24.000000,24.049999,23.950001,24.049999,20.313847,12541470
2018-01-02,24.000000,24.200001,24.000000,24.200001,20.440544,12261207
2018-01-03,24.200001,24.500000,24.150000,24.500000,20.693939,17072639
2018-01-04,24.400000,24.600000,24.350000,24.600000,20.778402,11424155
2018-01-05,24.600000,24.900000,24.600000,24.900000,21.031797,16286314
2018-01-08,25.000000,25.150000,24.750000,25.150000,21.242962,18152333
2018-01-09,25.100000,25.100000,25.000000,25.000000,21.116264,18655957
2018-01-10,25.000000,25.350000,24.950001,25.350000,21.411890,27827652
2018-01-11,25.299999,25.400000,25.049999,25.400000,21.454123,16715517
2018-01-12,25.400000,25.500000,25.299999,25.350000,21.411890,12481190
2018-01-15,25.400000,26.000000,25.400000,25.950001,21.918682,26438344
2018-01-16,25.900000,26.100000,25.799999,25.850000,21.834217,28115006
2018-01-17,25.750000,25.900000,25.650000,25.850000,21.834217,17232476
2018-01-18,25.650000,25.900000,25.500000,25.799999,21.791983,30289067
2018-01-19,25.500000,25.549999,25.100000,25.549999,21.580822,31973585
2018-01-22,25.299999,25.500000,25.299999,25.500000,21.538588,17115068
2018-01-23,25.350000,25.450001,25.250000,25.400000,21.454123,17078162
2018-01-24,25.299999,25.350000,25.049999,25.299999,21.369658,16122788
2018-01-25,25.250000,25.650000,25.250000,25.600000,21.623056,20243071
2018-01-26,25.500000,25.650000,25.400000,25.600000,21.623056,11587716
2018-01-29,25.549999,25.700001,25.500000,25.700001,21.707520,8963132
2018-01-30,25.549999,25.600000,25.400000,25.400000,21.454123,7701270
2018-01-31,25.299999,25.400000,25.150000,25.299999,21.369658,13907844
2018-02-01,25.299999,25.500000,25.299999,25.400000,21.454123,5941523
2018-02-02,25.150000,25.350000,25.150000,25.299999,21.369658,9584670
2018-02-05,25.000000,25.049999,24.950001,25.000000,21.116264,13768274
2018-02-06,24.299999,24.500000,23.850000,24.000000,20.271614,38023963
2018-02-07,24.200001,24.500000,24.100000,24.100000,20.356079,22990182
2018-02-08,24.250000,24.299999,24.100000,24.100000,20.356079,10149004
2018-02-09,23.750000,24.150000,23.700001,23.950001,20.229382,18458804
2018-02-12,24.049999,24.450001,24.000000,24.150000,20.398310,15582730
2018-02-21,24.450001,24.700001,24.350000,24.700001,20.862869,16614904
2018-02-22,24.500000,24.750000,24.400000,24.750000,20.905102,15107020
2018-02-23,24.799999,25.000000,24.799999,25.000000,21.116264,14008388
2018-02-26,25.150000,25.200001,25.000000,25.000000,21.116264,9936961
2018-02-27,25.100000,25.250000,24.900000,24.950001,21.074032,16013207
2018-03-01,24.600000,25.200001,24.600000,25.100000,21.200729,14091340
2018-03-02,24.900000,25.049999,24.799999,24.950001,21.074032,17607671
2018-03-05,24.950001,25.049999,24.700001,24.750000,20.905102,11149715
2018-03-06,25.000000,25.049999,24.850000,24.850000,20.989569,7673244
2018-03-07,24.799999,24.950001,24.500000,24.500000,20.693939,19942922
2018-03-08,24.650000,24.950001,24.600000,24.950001,21.074032,10332572
2018-03-09,25.000000,25.000000,24.850000,24.950001,21.074032,7301594
2018-03-12,25.150000,25.500000,25.100000,25.450001,21.496357,22375711
2018-03-13,25.450001,25.650000,25.299999,25.650000,21.665287,19949015
2018-03-14,25.500000,25.549999,25.250000,25.299999,21.369658,11003881
2018-03-15,25.250000,25.299999,25.100000,25.100000,21.200729,7217396
2018-03-16,25.200001,25.500000,25.100000,25.500000,21.538588,24566329
2018-03-19,25.500000,25.500000,25.299999,25.450001,21.496357,7849450
2018-03-20,25.299999,25.400000,25.250000,25.350000,21.411890,13081148
2018-03-21,25.400000,25.500000,25.250000,25.350000,21.411890,12183826
2018-03-22,25.350000,25.600000,25.299999,25.400000,21.454123,15675479
2018-03-23,25.000000,25.250000,25.000000,25.200001,21.285194,18052030
2018-03-26,25.049999,25.250000,25.049999,25.150000,21.242962,9597276
2018-03-27,25.250000,25.400000,25.250000,25.400000,21.454123,13554879
2018-03-28,25.250000,25.299999,25.049999,25.049999,21.158495,16321035
2018-03-29,25.100000,25.150000,25.000000,25.049999,21.158495,21503818
2018-03-30,25.150000,25.250000,25.100000,25.100000,21.200729,11282561
2018-04-02,25.299999,25.400000,25.299999,25.350000,21.411890,8377405
2018-04-03,25.299999,25.350000,25.150000,25.250000,21.327427,14010709
2018-04-09,25.400000,25.450001,25.200001,25.450001,21.496357,13167625
2018-04-10,25.299999,25.700001,25.299999,25.650000,21.665287,18467685
2018-04-11,25.600000,25.650000,25.450001,25.500000,21.538588,11945214
2018-04-12,25.500000,25.650000,25.500000,25.650000,21.665287,13654759
2018-04-13,25.600000,25.650000,25.500000,25.600000,21.623056,10497456
2018-04-16,25.549999,25.650000,25.500000,25.650000,21.665287,8831509
2018-04-17,25.600000,25.600000,25.299999,25.350000,21.411890,13890083
2018-04-18,25.549999,25.549999,25.200001,25.200001,21.285194,16883750
2018-04-19,25.250000,25.750000,25.250000,25.750000,21.749752,19284165
2018-04-20,25.650000,25.750000,25.549999,25.700001,21.707520,10667746
2018-04-23,25.700001,25.850000,25.650000,25.799999,21.791983,16581418
2018-04-24,25.799999,26.049999,25.750000,25.900000,21.876450,25386581
2018-04-25,25.850000,26.000000,25.700001,26.000000,21.960915,14881966
2018-04-26,26.000000,26.000000,25.750000,25.950001,21.918682,12780245
2018-04-27,25.900000,26.000000,25.799999,26.000000,21.960915,12290498
2018-04-30,26.000000,26.250000,25.950001,26.250000,22.172077,15046060
2018-05-02,26.200001,26.250000,26.150000,26.250000,22.172077,17769693
2018-05-03,26.200001,26.250000,26.000000,26.100000,22.045380,15251932
2018-05-04,25.950001,26.000000,25.799999,25.799999,21.791983,17677058
2018-05-07,25.850000,26.100000,25.799999,26.000000,21.960915,10740704
2018-05-08,26.000000,26.250000,25.950001,26.200001,22.129845,15311186
2018-05-09,26.100000,26.299999,26.000000,26.150000,22.087610,15215879
2018-05-10,26.150000,26.200001,26.049999,26.100000,22.045380,12565763
2018-05-11,26.150000,26.400000,26.150000,26.400000,22.298777,14086090
2018-05-14,26.450001,26.600000,26.400000,26.500000,22.383240,12593722
2018-05-15,26.600000,26.600000,26.299999,26.299999,22.214308,16557915
2018-05-16,26.400000,26.500000,26.350000,26.450001,22.341007,14050035
2018-05-17,26.450001,26.600000,26.400000,26.450001,22.341007,17346707
2018-05-18,26.450001,26.700001,26.450001,26.700001,22.552172,19350461
2018-05-21,26.700001,27.100000,26.700001,27.000000,22.805565,22148647
2018-05-22,26.900000,27.000000,26.799999,26.799999,22.636635,12749568
2018-05-23,26.799999,26.950001,26.799999,26.900000,22.721098,12835826
2018-05-24,26.900000,27.049999,26.750000,27.049999,22.847795,13756399
2018-05-25,27.000000,27.049999,26.799999,26.850000,22.678867,14314203
2018-05-28,26.850000,27.150000,26.850000,27.150000,22.932262,12993455
2018-05-29,27.049999,27.100000,26.799999,26.900000,22.721098,15721360
2018-05-30,26.700001,26.750000,26.100000,26.350000,22.256542,46107941
2018-05-31,26.400000,26.500000,26.200001,26.250000,22.172077,66481206
2018-06-01,26.250000,26.799999,26.200001,26.700001,22.552172,19395574
2018-06-04,26.700001,27.100000,26.650000,27.100000,22.890030,19628123
2018-06-05,27.100000,27.400000,27.000000,27.350000,23.101192,21939800
2018-06-06,27.350000,27.500000,27.299999,27.400000,23.143425,21141818
2018-06-07,27.400000,27.450001,27.200001,27.350000,23.101192,21855120
2018-06-08,27.200001,27.200001,26.950001,27.100000,22.890030,19888766
2018-06-11,27.000000,27.049999,26.799999,26.950001,22.763332,25155132
2018-06-12,26.850000,26.850000,26.700001,26.750000,22.594402,24905855
2018-06-13,27.000000,27.000000,26.700001,26.750000,22.594402,16692040
2018-06-14,26.700001,26.750000,26.600000,26.600000,22.467705,19166666
2018-06-15,26.600000,26.750000,26.450001,26.750000,22.594402,32749110
2018-06-19,26.450001,26.600000,26.350000,26.350000,22.256542,29894063
2018-06-20,26.450001,26.750000,26.299999,26.600000,22.467705,21591156
2018-06-21,26.799999,26.799999,26.549999,26.600000,22.467705,13763926
2018-06-22,26.799999,26.799999,26.450001,26.600000,22.467705,22256559
2018-06-25,26.450001,26.650000,26.400000,26.549999,22.425472,13430968
2018-06-26,26.650000,26.799999,26.549999,26.650000,22.509937,15127007
2018-06-27,26.700001,26.799999,26.549999,26.650000,22.509937,17221269
2018-06-28,26.549999,26.600000,26.299999,26.299999,22.214308,28932316
2018-06-29,26.299999,26.950001,26.250000,26.900000,22.721098,28510289
2018-07-02,26.600000,26.799999,26.500000,26.500000,22.383240,13996873
2018-07-03,26.450001,26.549999,26.350000,26.400000,22.298777,14901036
2018-07-04,26.400000,26.600000,26.400000,26.500000,22.383240,7755332
2018-07-05,26.650000,26.700001,26.350000,26.500000,22.383240,9707092
2018-07-06,26.350000,26.500000,26.150000,26.450001,22.341007,18670026
2018-07-09,26.650000,26.650000,26.450001,26.549999,22.425472,7768000
2018-07-10,26.700001,26.700001,26.500000,26.700001,22.552172,8091984
2018-07-11,26.500000,26.600000,26.299999,26.549999,22.425472,8666071
2018-07-12,26.549999,26.900000,26.450001,26.850000,22.678867,13521189
2018-07-13,26.850000,27.000000,26.799999,27.000000,22.805565,7585128
2018-07-16,27.100000,27.100000,26.799999,26.799999,22.636635,12607840
2018-07-17,26.799999,27.049999,26.700001,26.950001,22.763332,15337568
2018-07-18,27.000000,27.049999,26.850000,27.000000,22.805565,14536007
2018-07-19,27.000000,27.100000,26.850000,26.850000,22.678867,7931192
2018-07-20,26.850000,27.000000,26.799999,26.900000,22.721098,9717774
2018-07-23,26.950001,27.100000,26.900000,26.950001,22.763332,10644511
2018-07-24,27.000000,27.100000,26.950001,27.100000,22.890030,9155405
2018-07-25,27.100000,27.299999,27.049999,27.200001,22.974495,15322275
2018-07-26,27.299999,27.350000,27.150000,27.350000,23.101192,12308327
2018-07-27,27.350000,27.350000,27.150000,27.250000,23.016727,19235685
2018-07-30,27.299999,27.350000,27.200001,27.250000,23.016727,22007562
2018-07-31,27.299999,27.350000,27.150000,27.250000,23.016727,34624494
2018-08-01,27.250000,27.450001,27.250000,27.450001,23.185659,15539612
2018-08-02,27.400000,27.500000,27.299999,27.350000,23.101192,24855529
2018-08-03,27.400000,27.500000,27.350000,27.350000,23.101192,15327955
2018-08-06,27.400000,27.450001,27.250000,27.299999,23.058960,27185099
2018-08-07,27.299999,27.350000,27.250000,27.299999,23.058960,29564916
2018-08-08,27.299999,27.450001,27.299999,27.350000,23.101192,43645705
2018-08-09,26.100000,26.250000,26.000000,26.049999,23.279924,47880748
2018-08-10,26.150000,26.350000,26.100000,26.350000,23.548023,22034068
2018-08-13,26.250000,26.299999,26.049999,26.150000,23.369291,22335213
2018-08-14,26.100000,26.150000,26.000000,26.000000,23.235243,14254082
2018-08-15,26.000000,26.049999,25.600000,25.600000,22.877779,23709163
2018-08-16,25.500000,25.500000,25.299999,25.350000,22.654362,26520890
2018-08-17,25.500000,25.650000,25.500000,25.549999,22.833094,12311674
2018-08-20,25.600000,25.650000,25.450001,25.500000,22.788410,17152033
2018-08-21,25.650000,25.850000,25.549999,25.850000,23.101192,11314378
2018-08-22,25.900000,26.049999,25.700001,25.950001,23.190559,14482578
2018-08-23,26.000000,26.100000,25.799999,26.100000,23.324608,18310232
2018-08-24,26.100000,26.100000,25.850000,26.000000,23.235243,6723613
2018-08-27,26.000000,26.049999,25.799999,25.799999,23.056509,8961703
2018-08-28,25.900000,26.000000,25.799999,25.900000,23.145876,11241291
2018-08-29,25.900000,25.950001,25.750000,25.850000,23.101192,15920407
2018-08-30,25.850000,25.850000,25.700001,25.799999,23.056509,9757091
2018-08-31,25.799999,25.799999,25.650000,25.799999,23.056509,14720057
2018-09-03,25.799999,25.850000,25.600000,25.750000,23.011827,5604115
2018-09-04,25.750000,26.049999,25.750000,26.049999,23.279924,12353362
2018-09-05,26.000000,26.000000,25.700001,25.700001,22.967144,12338416
2018-09-06,25.600000,25.900000,25.500000,25.900000,23.145876,10510737
2018-09-07,25.700001,25.900000,25.650000,25.900000,23.145876,10800125
2018-09-10,25.750000,25.900000,25.700001,25.799999,23.056509,13784798
2018-09-11,25.850000,26.000000,25.799999,26.000000,23.235243,16456265
2018-09-12,26.000000,26.000000,25.799999,26.000000,23.235243,11645899
2018-09-13,25.950001,26.100000,25.850000,26.100000,23.324608,10739378
2018-09-14,26.049999,26.100000,25.950001,25.950001,23.190559,14844122
2018-09-17,26.049999,26.450001,26.049999,26.400000,23.592709,26095197
2018-09-18,26.400000,26.850000,26.400000,26.799999,23.950172,36331069
2018-09-19,26.799999,27.000000,26.700001,27.000000,24.128904,27299572
2018-09-20,27.000000,27.150000,26.950001,27.000000,24.128904,27362882
2018-09-21,27.049999,27.200001,27.000000,27.150000,24.262955,31483687
2018-09-25,27.200001,27.299999,27.150000,27.299999,24.397005,23371230
2018-09-26,27.299999,27.299999,27.100000,27.299999,24.397005,20716747
2018-09-27,27.299999,27.299999,27.150000,27.299999,24.397005,23243636
2018-09-28,27.250000,27.500000,27.200001,27.500000,24.575737,34758781
2018-10-01,27.500000,27.750000,27.500000,27.500000,24.575737,25775896
2018-10-02,27.600000,27.600000,27.000000,27.150000,24.262955,22395887
2018-10-03,27.049999,27.299999,27.000000,27.100000,24.218271,21684378
2018-10-04,27.100000,27.299999,27.000000,27.299999,24.397005,34863138
2018-10-05,27.250000,27.299999,26.700001,26.799999,23.950172,33777507
2018-10-08,26.799999,27.250000,26.750000,27.000000,24.128904,31382954
2018-10-09,27.000000,27.799999,27.000000,27.549999,24.620420,47117185
2018-10-11,26.900000,27.100000,26.350000,26.500000,23.682074,63586980
2018-10-12,26.250000,27.049999,26.250000,27.000000,24.128904,47622412
2018-10-15,26.750000,26.850000,26.500000,26.549999,23.726757,38266038
2018-10-16,26.600000,26.750000,26.450001,26.600000,23.771441,20570486
2018-10-17,26.700001,26.750000,26.500000,26.650000,23.816124,18791893
2018-10-18,26.650000,26.650000,26.299999,26.350000,23.548023,19081593
2018-10-19,26.100000,26.450001,26.049999,26.250000,23.458658,23298180
2018-10-22,26.200001,26.250000,26.000000,26.150000,23.369291,16051463
2018-10-23,26.000000,26.200001,26.000000,26.200001,23.413975,22283867
2018-10-24,26.000000,26.049999,25.500000,26.000000,23.235243,35784823
2018-10-25,25.549999,25.750000,25.400000,25.549999,22.833094,36620762
2018-10-26,25.600000,25.750000,24.950001,25.350000,22.654362,33295028
2018-10-29,25.350000,25.500000,25.049999,25.299999,22.609676,18622350
2018-10-30,25.450001,25.500000,25.200001,25.450001,22.743727,16990770
2018-10-31,25.799999,26.150000,25.600000,26.150000,23.369291,33218577
2018-11-01,25.799999,25.950001,25.700001,25.850000,23.101192,16722907
2018-11-02,26.000000,26.250000,25.900000,26.250000,23.458658,17208292
2018-11-05,26.100000,26.299999,25.900000,26.299999,23.503340,14296588
2018-11-06,26.299999,26.299999,26.049999,26.250000,23.458658,11660768
2018-11-07,26.250000,26.500000,26.150000,26.500000,23.682074,18309755
2018-11-08,26.600000,26.700001,26.350000,26.700001,23.860807,21702496
2018-11-09,26.650000,26.650000,26.200001,26.450001,23.637392,13968895
2018-11-12,26.350000,26.549999,26.150000,26.500000,23.682074,18157218
2018-11-13,26.200001,26.549999,26.200001,26.500000,23.682074,23908764
2018-11-14,26.450001,26.500000,26.350000,26.500000,23.682074,14645764
2018-11-15,26.400000,26.500000,26.299999,26.400000,23.592709,15444679
2018-11-16,26.500000,26.549999,26.400000,26.500000,23.682074,18899305
2018-11-19,26.500000,26.549999,26.400000,26.500000,23.682074,22849957
2018-11-20,26.400000,26.450001,26.299999,26.299999,23.503340,16046964
2018-11-21,26.200001,26.299999,26.150000,26.299999,23.503340,17569408
2018-11-22,26.299999,26.299999,26.049999,26.200001,23.413975,18314887
2018-11-23,26.150000,26.350000,26.100000,26.250000,23.458658,18495312
2018-11-26,26.250000,26.600000,26.100000,26.150000,23.369291,16823002
2018-11-27,26.150000,26.200001,25.900000,25.950001,23.190559,18421407
2018-11-28,26.049999,26.150000,25.900000,26.150000,23.369291,18593810
2018-11-29,26.150000,26.200001,25.750000,25.750000,23.011827,30707328
2018-11-30,25.900000,26.150000,25.549999,25.600000,22.877779,59118132
2018-12-03,25.850000,26.000000,25.799999,25.850000,23.101192,16478516
2018-12-04,25.850000,26.049999,25.850000,26.049999,23.279924,16385399
2018-12-05,25.900000,26.000000,25.799999,25.850000,23.101192,6010041
2018-12-06,25.850000,25.850000,25.650000,25.799999,23.056509,15675290
2018-12-07,25.799999,25.850000,25.700001,25.850000,23.101192,8109143
2018-12-10,25.650000,25.700001,25.549999,25.650000,22.922461,10772356
2018-12-11,25.600000,25.799999,25.549999,25.750000,23.011827,13534917
2018-12-12,25.900000,25.900000,25.600000,25.700001,22.967144,13246404
2018-12-13,25.700001,25.750000,25.600000,25.700001,22.967144,14957333
2018-12-14,25.549999,25.700001,25.500000,25.650000,22.922461,18166502
2018-12-17,25.700001,25.799999,25.650000,25.799999,23.056509,7146939
2018-12-18,25.750000,25.799999,25.500000,25.600000,22.877779,16489679
2018-12-19,25.650000,25.700001,25.500000,25.700001,22.967144,12127980
2018-12-20,25.549999,25.700001,25.500000,25.700001,22.967144,8693600
2018-12-21,25.650000,25.650000,25.549999,25.650000,22.922461,13159799
2018-12-24,25.549999,25.600000,25.450001,25.500000,22.788410,9861614
2018-12-25,25.299999,25.450001,25.299999,25.350000,22.654362,9405632
2018-12-26,25.400000,25.450001,25.200001,25.250000,22.564995,14978525
2018-12-27,25.350000,25.549999,25.250000,25.299999,22.609676,17425191
2018-12-28,25.350000,25.950001,25.200001,25.950001,23.190559,29387928
2019-01-02,25.700001,25.700001,25.299999,25.450001,22.743727,12983080
2019-01-03,25.299999,25.500000,25.200001,25.450001,22.743727,12343811
